date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,175,1.42
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,101,0.82
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,157.5,1.28
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,187.5,1.52
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,57.5,0.47
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,31,0.25
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,22.5,0.18
2026-04-15,Rangpur,Panchagarh,Panchagarh Sadar,4065,26.33,88.56,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,14,0.11
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,47,0.38
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,53,0.43
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,9.97,0.081
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,191.79,1.56
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,oil and fats,Oil (palm),62,L,actual,Retail,BDT,170.4,1.39
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,194.05,1.58
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,97.5,0.79
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,57.62,0.47
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,212.14,1.73
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,39.4,0.32
2026-04-15,Rangpur,Rangpur,Rangpur Municipality Market,4066,25.75,89.25,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,53.57,0.44
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,52.5,0.43
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,9.71,0.079
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105,0.85
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,oil and fats,Oil (palm),62,L,actual,Retail,BDT,161.15,1.31
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,189.82,1.54
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,112.5,0.91
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,57.13,0.46
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,25.6,0.21
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,50.5,0.41
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,21,0.17
2026-04-15,Rangpur,Thakurgaon,Thakurgaon Sadar,4067,26.02,88.47,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,21,0.17
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51.9,0.42
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,8.45,0.069
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,176.19,1.43
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,oil and fats,Oil (palm),62,L,actual,Retail,BDT,150,1.22
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,168.1,1.37
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,57.38,0.47
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,165.24,1.34
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,48.33,0.39
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,55.71,0.45
2026-04-15,Sylhet,Habiganj,Habigonj Sadar,4076,24.37,91.42,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,26.19,0.21
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,44.26,0.36
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,57.5,0.47
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,10.49,0.085
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,172.14,1.4
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,102.43,0.83
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,oil and fats,Oil (palm),62,L,actual,Retail,BDT,179.17,1.46
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,88.36,0.72
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,74.17,0.6
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,148.45,1.21
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,46.36,0.38
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,59.4,0.48
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,31.48,0.26
2026-04-15,Sylhet,Maulvibazar,Maulavibazar Sadar,4077,24.49,91.76,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,36.45,0.3
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,54,0.44
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,60,0.49
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,10.29,0.084
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,225,1.83
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105,0.85
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,oil and fats,Oil (palm),62,L,actual,Retail,BDT,166.86,1.36
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,185,1.5
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,105,0.85
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,6.25,0.051
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,88.1,0.72
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,155.48,1.26
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,30,0.24
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,46.9,0.38
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,72.62,0.59
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,38.81,0.32
2026-04-15,Sylhet,Sylhet,Sylhet Sadar,4079,24.89,91.87,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,36.9,0.3
2024-02-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,BDT,57.75,0.53
2024-02-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,oil and fats,Oil (palm),62,L,"actual,aggregate",Retail,BDT,147.25,1.34
2024-02-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,pulses and nuts,Lentils (masur),61,KG,"actual,aggregate",Retail,BDT,108.75,0.99
2020-06-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,42.4,0.5
2020-06-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33.08,0.39
2020-06-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,72.31,0.85
2020-06-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,78,0.92
2020-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,39.08,0.46
2020-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.03,0.4
2020-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,74.52,0.88
2020-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,77.7,0.92
2020-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,39.45,0.47
2020-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33.18,0.39
2020-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,71.6,0.85
2020-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,76.22,0.9
2020-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,39.96,0.47
2020-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33.03,0.39
2020-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,66.87,0.79
2020-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,70.42,0.83
2020-06-15,Mymensingh,Mymensingh,Mymensing Sadar,3032,24.75,90.41,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,38.38,0.45
2020-06-15,Mymensingh,Mymensingh,Mymensing Sadar,3032,24.75,90.41,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-06-15,Mymensingh,Mymensingh,Mymensing Sadar,3032,24.75,90.41,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,70.05,0.83
2020-06-15,Mymensingh,Mymensingh,Mymensing Sadar,3032,24.75,90.41,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,74.1,0.87
2020-06-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,38.67,0.46
2020-06-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,31.78,0.38
2020-06-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,68.46,0.81
2020-06-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,75.54,0.89
2020-06-15,Rangpur,Rangpur,Rangpur Sadar,3033,25.75,89.25,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,36.83,0.43
2020-06-15,Rangpur,Rangpur,Rangpur Sadar,3033,25.75,89.25,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33.87,0.4
2020-06-15,Rangpur,Rangpur,Rangpur Sadar,3033,25.75,89.25,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,69.72,0.82
2020-06-15,Rangpur,Rangpur,Rangpur Sadar,3033,25.75,89.25,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,76.28,0.9
2020-06-15,Sylhet,Sylhet,Sylhet Division,122,24.9,91.87,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,36.96,0.44
2020-06-15,Sylhet,Sylhet,Sylhet Division,122,24.9,91.87,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33.65,0.4
2020-06-15,Sylhet,Sylhet,Sylhet Division,122,24.9,91.87,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,81.94,0.97
2020-06-15,Sylhet,Sylhet,Sylhet Division,122,24.9,91.87,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,82.1,0.97
2020-07-15,Barisal,Barguna,Barguna Sadar,4029,22.16,90.12,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Barisal,Barguna,Barguna Sadar,4029,22.16,90.12,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,73.5,0.87
2020-07-15,Barisal,Barguna,Barguna Sadar,4029,22.16,90.12,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,69,0.82
2020-07-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,41,0.48
2020-07-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,32.5,0.38
2020-07-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,65.5,0.77
2020-07-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,71.49,0.84
2020-07-15,Barisal,Barisal,Barisal Sadar,4082,22.71,90.36,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,41,0.48
2020-07-15,Barisal,Barisal,Barisal Sadar,4082,22.71,90.36,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,32.5,0.38
2020-07-15,Barisal,Barisal,Barisal Sadar,4082,22.71,90.36,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,65.5,0.77
2020-07-15,Barisal,Barisal,Barisal Sadar,4082,22.71,90.36,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,69,0.82
2020-07-15,Barisal,Bhola,Bhola Sadar,4030,22.69,90.64,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,75,0.89
2020-07-15,Barisal,Jhalokati,Jhalokati Sadar,4031,22.7,90.2,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,40.5,0.48
2020-07-15,Barisal,Jhalokati,Jhalokati Sadar,4031,22.7,90.2,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,32,0.38
2020-07-15,Barisal,Jhalokati,Jhalokati Sadar,4031,22.7,90.2,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,67.3,0.8
2020-07-15,Barisal,Jhalokati,Jhalokati Sadar,4031,22.7,90.2,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,71,0.84
2020-07-15,Barisal,Jhalokati,Patuakhali Sadar,4032,22.72,90.25,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Barisal,Jhalokati,Patuakhali Sadar,4032,22.72,90.25,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,87.5,1.03
2020-07-15,Barisal,Jhalokati,Patuakhali Sadar,4032,22.72,90.25,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,79,0.93
2020-07-15,Barisal,Pirojpur,Pirojpur Sadar,4033,22.58,89.97,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,40.5,0.48
2020-07-15,Barisal,Pirojpur,Pirojpur Sadar,4033,22.58,89.97,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Barisal,Pirojpur,Pirojpur Sadar,4033,22.58,89.97,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,69,0.82
2020-07-15,Chittagong,Bandarban,Bandarban Sadar,4049,22.22,92.22,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Chittagong,Bandarban,Bandarban Sadar,4049,22.22,92.22,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,71,0.84
2020-07-15,Chittagong,Bandarban,Bandarban Sadar,4049,22.22,92.22,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,77.5,0.92
2020-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,4050,23.98,91.11,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,37.8,0.45
2020-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,4050,23.98,91.11,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,35.5,0.42
2020-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,4050,23.98,91.11,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,68.5,0.81
2020-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,4050,23.98,91.11,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,67.5,0.8
2020-07-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,77.46,0.92
2020-07-15,Chittagong,Chittagong,Chittagong Sadar,4052,22.57,91.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Chittagong,Chittagong,Chittagong Sadar,4052,22.57,91.81,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,77,0.91
2020-07-15,Chittagong,Chittagong,Patiya Sadar,4080,22.3,91.98,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34,0.4
2020-07-15,Chittagong,Chittagong,Patiya Sadar,4080,22.3,91.98,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,77.5,0.92
2020-07-15,Chittagong,Comilla,Comilla Sadar,4053,23.49,91.18,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,41,0.48
2020-07-15,Chittagong,Comilla,Comilla Sadar,4053,23.49,91.18,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Chittagong,Comilla,Comilla Sadar,4053,23.49,91.18,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,78,0.92
2020-07-15,Chittagong,Comilla,Comilla Sadar,4053,23.49,91.18,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,77.5,0.92
2020-07-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34,0.4
2020-07-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,67.5,0.8
2020-07-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,4054,21.47,91.98,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,75,0.89
2020-07-15,Chittagong,Feni,Feni Sadar,4055,23.01,91.4,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,32.5,0.38
2020-07-15,Chittagong,Feni,Feni Sadar,4055,23.01,91.4,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,71,0.84
2020-07-15,Chittagong,Khagrachhari,Khagrachari Sadar,4056,23.11,91.98,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Chittagong,Khagrachhari,Khagrachari Sadar,4056,23.11,91.98,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,76.5,0.9
2020-07-15,Chittagong,Lakshmipur,Laxmipur Sadar,4057,22.94,90.83,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,42.5,0.5
2020-07-15,Chittagong,Lakshmipur,Laxmipur Sadar,4057,22.94,90.83,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Chittagong,Lakshmipur,Laxmipur Sadar,4057,22.94,90.83,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,67,0.79
2020-07-15,Chittagong,Noakhali,Noakhali Sadar,4058,22.89,91.11,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,45.3,0.54
2020-07-15,Chittagong,Noakhali,Noakhali Sadar,4058,22.89,91.11,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Chittagong,Noakhali,Noakhali Sadar,4058,22.89,91.11,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,77.5,0.92
2020-07-15,Chittagong,Rangamati,Rangamati Sadar,4059,22.67,92.19,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,39,0.46
2020-07-15,Chittagong,Rangamati,Rangamati Sadar,4059,22.67,92.19,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34.5,0.41
2020-07-15,Chittagong,Rangamati,Rangamati Sadar,4059,22.67,92.19,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,86,1.02
2020-07-15,Chittagong,Rangamati,Rangamati Sadar,4059,22.67,92.19,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,75,0.89
2020-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,42.96,0.51
2020-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34,0.4
2020-07-15,Dhaka,Dhaka,Dhaka Sadar,4083,23.73,90.38,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,42.5,0.5
2020-07-15,Dhaka,Dhaka,Dhaka Sadar,4083,23.73,90.38,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,34,0.4
2020-07-15,Dhaka,Faridpur,Faridpur Sadar,4034,23.59,89.81,cereals and tubers,Rice (coarse),60,KG,aggregate,Retail,BDT,41,0.48
2020-07-15,Dhaka,Faridpur,Faridpur Sadar,4034,23.59,89.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,33,0.39
2020-07-15,Dhaka,Faridpur,Faridpur Sadar,4034,23.59,89.81,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,71,0.84
2020-07-15,Dhaka,Gazipur,Gazipur Sadar,4035,24,90.42,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,35.5,0.42
2020-07-15,Dhaka,Gazipur,Gazipur Sadar,4035,24,90.42,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,69.7,0.82
2020-07-15,Dhaka,Gazipur,Gazipur Sadar,4035,24,90.42,pulses and nuts,Lentils (masur),61,KG,aggregate,Retail,BDT,74.8,0.88
2020-07-15,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,BDT,32,0.38
2020-07-15,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,oil and fats,Oil (palm),62,L,aggregate,Retail,BDT,65.5,0.77
